OBJ File,OBJ ID,English Name,Japanese Name,FMA ID,Category,Region,Headache Importance,Headache Type,Recommended Blender Collection,Description,BBox(mm),Buildup,Mirror,Vertices,Faces
FJ3277.obj,FJ3277,Left radius,,FMA23465,Bone,Other,,None,Others,,59.3×65.8×228.8,part_of,,,
FJ3277.obj,FJ3277,Left radius,,FMA23465,Bone,Other,,None,Others,,59.3×65.8×228.8,is_a,,,
FJ3278.obj,FJ3278,Left scaphoid,,FMA24436,Other,Other,,None,Others,,23.5×14.9×15.5,part_of,,,
FJ3278.obj,FJ3278,Left scaphoid,,FMA24436,Other,Other,,None,Others,,23.5×14.9×15.5,is_a,,,
FJ3279.obj,FJ3279,Left scapula,,FMA13396,Bone,Other,,None,Others,,109.4×107.9×165.9,part_of,,,
FJ3279.obj,FJ3279,Left scapula,,FMA13396,Bone,Other,,None,Others,,109.4×107.9×165.9,is_a,,,
FJ3280.obj,FJ3280,Left talus,,FMA24483,Other,Other,,None,Others,,40.5×56.9×34.4,part_of,,,
FJ3280.obj,FJ3280,Left talus,,FMA24483,Other,Other,,None,Others,,40.5×56.9×34.4,is_a,,,
FJ3281.obj,FJ3281,Left temporal bone,側頭骨,FMA52739,Bone,Head,★★★☆☆,Migraine,Bones,側頭部の骨。側頭動脈・側頭筋が近接。,61×98.5×76,part_of,,,
FJ3281.obj,FJ3281,Left temporal bone,側頭骨,FMA52739,Bone,Head,★★★☆☆,Migraine,Bones,側頭部の骨。側頭動脈・側頭筋が近接。,61×98.5×76,is_a,,,
FJ3282.obj,FJ3282,Left tibia,,FMA24478,Bone,Other,,None,Others,,74.4×62.5×380,part_of,,,
FJ3282.obj,FJ3282,Left tibia,,FMA24478,Bone,Other,,None,Others,,74.4×62.5×380,is_a,,,
FJ3283.obj,FJ3283,Left trapezium,,FMA24444,Other,Other,,None,Others,,17×16.8×20,part_of,,,
FJ3283.obj,FJ3283,Left trapezium,,FMA24444,Other,Other,,None,Others,,17×16.8×20,is_a,,,
FJ3284.obj,FJ3284,Left trapezoid,,FMA24445,Other,Other,,None,Others,,11×14.8×12.5,part_of,,,
FJ3284.obj,FJ3284,Left trapezoid,,FMA24445,Other,Other,,None,Others,,11×14.8×12.5,is_a,,,
FJ3285.obj,FJ3285,Left triquetral,,FMA24440,Other,Other,,None,Others,,10.9×15.4×13.6,part_of,,,
FJ3285.obj,FJ3285,Left triquetral,,FMA24440,Other,Other,,None,Others,,10.9×15.4×13.6,is_a,,,
FJ3286.obj,FJ3286,Left ulna,,FMA23468,Bone,Other,,None,Others,,50.2×78.7×247.5,part_of,,,
FJ3286.obj,FJ3286,Left ulna,,FMA23468,Bone,Other,,None,Others,,50.2×78.7×247.5,is_a,,,
FJ3287.obj,FJ3287,Left zygomatic bone,,FMA52893,Bone,Head,,None,Others,,31.4×39.7×56.1,part_of,,,
FJ3287.obj,FJ3287,Left zygomatic bone,,FMA52893,Bone,Head,,None,Others,,31.4×39.7×56.1,is_a,,,
FJ3288.obj,FJ3288,Left hip bone,,FMA16587,Bone,Other,,None,Others,,142×137.8×206.1,part_of,,,
FJ3288.obj,FJ3288,Left hip bone,,FMA16587,Bone,Other,,None,Others,,142×137.8×206.1,is_a,,,
FJ3289.obj,FJ3289,Mandible,下顎骨,FMA52748,Bone,Neck,★★★☆☆,Tension,Bones,顎関節。咀嚼筋を介して緊張型頭痛に関与。,106.4×84×84.5,part_of,,,
FJ3289.obj,FJ3289,Mandible,下顎骨,FMA52748,Bone,Neck,★★★☆☆,Tension,Bones,顎関節。咀嚼筋を介して緊張型頭痛に関与。,106.4×84×84.5,is_a,,,
FJ3290.obj,FJ3290,Manubrium,,FMA7486,Other,Other,,None,Others,,54.9×47.8×45,part_of,,,
FJ3290.obj,FJ3290,Manubrium,,FMA7486,Other,Other,,None,Others,,54.9×47.8×45,is_a,,,
FJ3291.obj,FJ3291,Middle phalanx of left ring finger,,FMA23942,Bone,Other,,None,Others,,11.8×23.8×23.9,part_of,,,
FJ3291.obj,FJ3291,Middle phalanx of left ring finger,,FMA23942,Bone,Other,,None,Others,,11.8×23.8×23.9,is_a,,,
FJ3292.obj,FJ3292,Middle phalanx of right ring finger,,FMA24457,Bone,Other,,None,Others,,11.5×24×23.9,part_of,,,
FJ3292.obj,FJ3292,Middle phalanx of right ring finger,,FMA24457,Bone,Other,,None,Others,,11.5×24×23.9,is_a,,,
FJ3293.obj,FJ3293,Middle phalanx of left second toe,,FMA32643,Bone,Other,,None,Others,,14.1×17.1×8.6,part_of,,,
FJ3293.obj,FJ3293,Middle phalanx of left second toe,,FMA32643,Bone,Other,,None,Others,,14.1×17.1×8.6,is_a,,,
FJ3294.obj,FJ3294,Middle phalanx of left third toe,,FMA32645,Bone,Other,,None,Others,,12.9×16.9×7.9,part_of,,,
FJ3294.obj,FJ3294,Middle phalanx of left third toe,,FMA32645,Bone,Other,,None,Others,,12.9×16.9×7.9,is_a,,,
FJ3295.obj,FJ3295,Middle phalanx of left fourth toe,,FMA32647,Bone,Other,,None,Others,,12.3×13.3×7.8,part_of,,,
FJ3295.obj,FJ3295,Middle phalanx of left fourth toe,,FMA32647,Bone,Other,,None,Others,,12.3×13.3×7.8,is_a,,,
FJ3296.obj,FJ3296,Middle phalanx of left index finger,,FMA23938,Bone,Other,,None,Others,,14.6×20.8×20.5,part_of,,,
FJ3296.obj,FJ3296,Middle phalanx of left index finger,,FMA23938,Bone,Other,,None,Others,,14.6×20.8×20.5,is_a,,,
FJ3297.obj,FJ3297,Middle phalanx of left little finger,,FMA23944,Bone,Other,,None,Others,,11.4×16.6×19.6,part_of,,,
FJ3297.obj,FJ3297,Middle phalanx of left little finger,,FMA23944,Bone,Other,,None,Others,,11.4×16.6×19.6,is_a,,,
FJ3298.obj,FJ3298,Middle phalanx of left little toe,,FMA230988,Bone,Other,,None,Others,,8.6×7.4×6.3,part_of,,,
FJ3298.obj,FJ3298,Middle phalanx of left little toe,,FMA230988,Bone,Other,,None,Others,,8.6×7.4×6.3,is_a,,,
FJ3299.obj,FJ3299,Middle phalanx of left middle finger,,FMA23940,Bone,Other,,None,Others,,13.7×23×25.4,part_of,,,
FJ3299.obj,FJ3299,Middle phalanx of left middle finger,,FMA23940,Bone,Other,,None,Others,,13.7×23×25.4,is_a,,,
FJ3300.obj,FJ3300,Middle phalanx of right second toe,,FMA32642,Bone,Other,,None,Others,,14.1×17×8.6,part_of,,,
FJ3300.obj,FJ3300,Middle phalanx of right second toe,,FMA32642,Bone,Other,,None,Others,,14.1×17×8.6,is_a,,,
FJ3301.obj,FJ3301,Middle phalanx of right third toe,,FMA32644,Bone,Other,,None,Others,,12.8×16.9×7.9,part_of,,,
FJ3301.obj,FJ3301,Middle phalanx of right third toe,,FMA32644,Bone,Other,,None,Others,,12.8×16.9×7.9,is_a,,,
FJ3302.obj,FJ3302,Middle phalanx of right fourth toe,,FMA32646,Bone,Other,,None,Others,,12.3×13.4×8,part_of,,,
FJ3302.obj,FJ3302,Middle phalanx of right fourth toe,,FMA32646,Bone,Other,,None,Others,,12.3×13.4×8,is_a,,,
FJ3303.obj,FJ3303,Middle phalanx of right index finger,,FMA24455,Bone,Other,,None,Others,,14.6×20.8×20.5,part_of,,,
FJ3303.obj,FJ3303,Middle phalanx of right index finger,,FMA24455,Bone,Other,,None,Others,,14.6×20.8×20.5,is_a,,,
FJ3304.obj,FJ3304,Middle phalanx of right little finger,,FMA24458,Bone,Other,,None,Others,,11.6×16.6×19.6,part_of,,,
FJ3304.obj,FJ3304,Middle phalanx of right little finger,,FMA24458,Bone,Other,,None,Others,,11.6×16.6×19.6,is_a,,,
FJ3305.obj,FJ3305,Middle phalanx of right little toe,,FMA230986,Bone,Other,,None,Others,,8.6×7.4×6.4,part_of,,,
FJ3305.obj,FJ3305,Middle phalanx of right little toe,,FMA230986,Bone,Other,,None,Others,,8.6×7.4×6.4,is_a,,,
FJ3306.obj,FJ3306,Middle phalanx of right middle finger,,FMA24456,Bone,Other,,None,Others,,13.6×23.1×25.4,part_of,,,
FJ3306.obj,FJ3306,Middle phalanx of right middle finger,,FMA24456,Bone,Other,,None,Others,,13.6×23.1×25.4,is_a,,,
FJ3307.obj,FJ3307,Navicular bone of left foot,,FMA24501,Bone,Other,,None,Others,,38.7×26.8×24.7,part_of,,,
FJ3307.obj,FJ3307,Navicular bone of left foot,,FMA24501,Bone,Other,,None,Others,,38.7×26.8×24.7,is_a,,,
FJ3308.obj,FJ3308,Navicular bone of right foot,,FMA24500,Bone,Other,,None,Others,,38.6×26.7×24.6,part_of,,,
FJ3308.obj,FJ3308,Navicular bone of right foot,,FMA24500,Bone,Other,,None,Others,,38.6×26.7×24.6,is_a,,,
FJ3309.obj,FJ3309,Occipital bone,後頭骨,FMA52735,Bone,Head,★★★★☆,Cervicogenic,Bones,大後頭神経が近接する頭蓋後方の骨。頸原性頭痛の起点。,122.7×119×106.7,part_of,,,
FJ3309.obj,FJ3309,Occipital bone,後頭骨,FMA52735,Bone,Head,★★★★☆,Cervicogenic,Bones,大後頭神経が近接する頭蓋後方の骨。頸原性頭痛の起点。,122.7×119×106.7,is_a,,,
FJ3310.obj,FJ3310,Proximal phalanx of right big toe,,FMA43253,Bone,Other,,None,Others,,30.5×33.2×17.2,part_of,,,
FJ3310.obj,FJ3310,Proximal phalanx of right big toe,,FMA43253,Bone,Other,,None,Others,,30.5×33.2×17.2,is_a,,,
FJ3311.obj,FJ3311,Proximal phalanx of left third toe,,FMA32637,Bone,Other,,None,Others,,20.7×28.2×11.8,part_of,,,
FJ3311.obj,FJ3311,Proximal phalanx of left third toe,,FMA32637,Bone,Other,,None,Others,,20.7×28.2×11.8,is_a,,,
FJ3312.obj,FJ3312,Proximal phalanx of left fourth toe,,FMA32639,Bone,Other,,None,Others,,21.6×24×13.2,part_of,,,
FJ3312.obj,FJ3312,Proximal phalanx of left fourth toe,,FMA32639,Bone,Other,,None,Others,,21.6×24×13.2,is_a,,,
FJ3313.obj,FJ3313,Proximal phalanx of left index finger,,FMA71915,Bone,Other,,None,Others,,22×23×37.6,part_of,,,
FJ3313.obj,FJ3313,Proximal phalanx of left index finger,,FMA71915,Bone,Other,,None,Others,,22×23×37.6,is_a,,,
FJ3314.obj,FJ3314,Proximal phalanx of left little finger,,FMA66791,Bone,Other,,None,Others,,14.1×20.8×32.4,part_of,,,
FJ3314.obj,FJ3314,Proximal phalanx of left little finger,,FMA66791,Bone,Other,,None,Others,,14.1×20.8×32.4,is_a,,,
FJ3315.obj,FJ3315,Proximal phalanx of left little toe,,FMA32641,Bone,Other,,None,Others,,21.9×25.2×9.8,part_of,,,
FJ3315.obj,FJ3315,Proximal phalanx of left little toe,,FMA32641,Bone,Other,,None,Others,,21.9×25.2×9.8,is_a,,,
FJ3316.obj,FJ3316,Proximal phalanx of left middle finger,,FMA71908,Bone,Other,,None,Others,,18.2×28.9×40.7,part_of,,,
FJ3316.obj,FJ3316,Proximal phalanx of left middle finger,,FMA71908,Bone,Other,,None,Others,,18.2×28.9×40.7,is_a,,,
FJ3317.obj,FJ3317,Proximal phalanx of left ring finger,,FMA71916,Bone,Other,,None,Others,,13.4×26.2×38.9,part_of,,,
FJ3317.obj,FJ3317,Proximal phalanx of left ring finger,,FMA71916,Bone,Other,,None,Others,,13.4×26.2×38.9,is_a,,,
FJ3318.obj,FJ3318,Proximal phalanx of left thumb,,FMA65470,Bone,Other,,None,Others,,19.9×22.1×31.6,part_of,,,
FJ3318.obj,FJ3318,Proximal phalanx of left thumb,,FMA65470,Bone,Other,,None,Others,,19.9×22.1×31.6,is_a,,,
FJ3319.obj,FJ3319,Proximal phalanx of right second toe,,FMA32634,Bone,Other,,None,Others,,22.2×28.1×12.3,part_of,,,
FJ3319.obj,FJ3319,Proximal phalanx of right second toe,,FMA32634,Bone,Other,,None,Others,,22.2×28.1×12.3,is_a,,,
FJ3320.obj,FJ3320,Proximal phalanx of right third toe,,FMA32636,Bone,Other,,None,Others,,20.8×28.4×11.4,part_of,,,
FJ3320.obj,FJ3320,Proximal phalanx of right third toe,,FMA32636,Bone,Other,,None,Others,,20.8×28.4×11.4,is_a,,,
FJ3321.obj,FJ3321,Proximal phalanx of right fourth toe,,FMA32638,Bone,Other,,None,Others,,21.6×24×13.2,part_of,,,
FJ3321.obj,FJ3321,Proximal phalanx of right fourth toe,,FMA32638,Bone,Other,,None,Others,,21.6×24×13.2,is_a,,,
FJ3322.obj,FJ3322,Proximal phalanx of right index finger,,FMA24451,Bone,Other,,None,Others,,21.8×22.7×37.4,part_of,,,
FJ3322.obj,FJ3322,Proximal phalanx of right index finger,,FMA24451,Bone,Other,,None,Others,,21.8×22.7×37.4,is_a,,,
FJ3323.obj,FJ3323,Proximal phalanx of right little finger,,FMA24454,Bone,Other,,None,Others,,14.2×20.8×32.6,part_of,,,
FJ3323.obj,FJ3323,Proximal phalanx of right little finger,,FMA24454,Bone,Other,,None,Others,,14.2×20.8×32.6,is_a,,,
FJ3324.obj,FJ3324,Proximal phalanx of right little toe,,FMA32640,Bone,Other,,None,Others,,22×25.4×9.8,part_of,,,
FJ3324.obj,FJ3324,Proximal phalanx of right little toe,,FMA32640,Bone,Other,,None,Others,,22×25.4×9.8,is_a,,,
FJ3325.obj,FJ3325,Proximal phalanx of right middle finger,,FMA24452,Bone,Other,,None,Others,,18.2×29.1×40.6,part_of,,,
FJ3325.obj,FJ3325,Proximal phalanx of right middle finger,,FMA24452,Bone,Other,,None,Others,,18.2×29.1×40.6,is_a,,,
FJ3326.obj,FJ3326,Proximal phalanx of right ring finger,,FMA24453,Bone,Other,,None,Others,,13.2×26.3×39,part_of,,,
FJ3326.obj,FJ3326,Proximal phalanx of right ring finger,,FMA24453,Bone,Other,,None,Others,,13.2×26.3×39,is_a,,,
FJ3327.obj,FJ3327,Proximal phalanx of right thumb,,FMA24450,Bone,Other,,None,Others,,20.2×22.2×31.6,part_of,,,
FJ3327.obj,FJ3327,Proximal phalanx of right thumb,,FMA24450,Bone,Other,,None,Others,,20.2×22.2×31.6,is_a,,,
FJ3328.obj,FJ3328,Proximal phalanx of left second toe,,FMA32635,Bone,Other,,None,Others,,22×28.1×12.4,part_of,,,
FJ3328.obj,FJ3328,Proximal phalanx of left second toe,,FMA32635,Bone,Other,,None,Others,,22×28.1×12.4,is_a,,,
FJ3329.obj,FJ3329,Proximal phalanx of left big toe,,FMA43254,Bone,Other,,None,Others,,30.4×33.2×16.9,part_of,,,
FJ3329.obj,FJ3329,Proximal phalanx of left big toe,,FMA43254,Bone,Other,,None,Others,,30.4×33.2×16.9,is_a,,,
FJ3330.obj,FJ3330,Right tenth rib,,FMA8445,Bone,Other,,None,Others,,106.8×106.3×136,part_of,,,
FJ3330.obj,FJ3330,Right tenth rib,,FMA8445,Bone,Other,,None,Others,,106.8×106.3×136,is_a,,,
FJ3331.obj,FJ3331,Right eleventh rib,,FMA8531,Bone,Other,,None,Others,,93.8×78.1×113.6,part_of,,,
FJ3331.obj,FJ3331,Right eleventh rib,,FMA8531,Bone,Other,,None,Others,,93.8×78.1×113.6,is_a,,,
FJ3332.obj,FJ3332,Right twelfth rib,,FMA8533,Bone,Other,,None,Others,,68.3×38.1×77.8,part_of,,,
FJ3332.obj,FJ3332,Right twelfth rib,,FMA8533,Bone,Other,,None,Others,,68.3×38.1×77.8,is_a,,,
FJ3333.obj,FJ3333,Right first costal cartilage,,FMA7875,Other,Other,,None,Others,,36.7×28.6×23.3,part_of,,,
FJ3333.obj,FJ3333,Right first costal cartilage,,FMA7875,Other,Other,,None,Others,,36.7×28.6×23.3,is_a,,,
FJ3334.obj,FJ3334,Right first rib,,FMA7857,Bone,Neck,,None,Others,,54.7×66×60.4,part_of,,,
FJ3334.obj,FJ3334,Right first rib,,FMA7857,Bone,Neck,,None,Others,,54.7×66×60.4,is_a,,,
FJ3335.obj,FJ3335,Right second costal cartilage,,FMA7886,Other,Other,,None,Others,,37.9×20.5×17.9,part_of,,,
FJ3335.obj,FJ3335,Right second costal cartilage,,FMA7886,Other,Other,,None,Others,,37.9×20.5×17.9,is_a,,,
FJ3336.obj,FJ3336,Right second rib,,FMA7882,Bone,Other,,None,Others,,80.9×116.5×85.5,part_of,,,
FJ3336.obj,FJ3336,Right second rib,,FMA7882,Bone,Other,,None,Others,,80.9×116.5×85.5,is_a,,,
FJ3337.obj,FJ3337,Right third costal cartilage,,FMA7913,Other,Other,,None,Others,,37.7×18.7×17.6,part_of,,,
FJ3337.obj,FJ3337,Right third costal cartilage,,FMA7913,Other,Other,,None,Others,,37.7×18.7×17.6,is_a,,,
FJ3338.obj,FJ3338,Right third rib,,FMA7909,Bone,Other,,None,Others,,94.9×142.4×92.2,part_of,,,
FJ3338.obj,FJ3338,Right third rib,,FMA7909,Bone,Other,,None,Others,,94.9×142.4×92.2,is_a,,,
FJ3339.obj,FJ3339,Right fourth costal cartilage,,FMA7976,Other,Other,,None,Others,,45.6×14.4×24.5,part_of,,,
FJ3339.obj,FJ3339,Right fourth costal cartilage,,FMA7976,Other,Other,,None,Others,,45.6×14.4×24.5,is_a,,,
FJ3340.obj,FJ3340,Right fourth rib,,FMA7957,Bone,Other,,None,Others,,102.6×169×104.2,part_of,,,
FJ3340.obj,FJ3340,Right fourth rib,,FMA7957,Bone,Other,,None,Others,,102.6×169×104.2,is_a,,,
FJ3341.obj,FJ3341,Right fifth costal cartilage,,FMA8070,Other,Other,,None,Others,,64.5×19.7×43.6,part_of,,,
FJ3341.obj,FJ3341,Right fifth costal cartilage,,FMA8070,Other,Other,,None,Others,,64.5×19.7×43.6,is_a,,,
FJ3342.obj,FJ3342,Right fifth rib,,FMA8066,Bone,Other,,None,Others,,111.8×184.9×119.2,part_of,,,
FJ3342.obj,FJ3342,Right fifth rib,,FMA8066,Bone,Other,,None,Others,,111.8×184.9×119.2,is_a,,,
FJ3343.obj,FJ3343,Right sixth costal cartilage,,FMA8194,Other,Other,,None,Others,,79.8×27.4×59.7,part_of,,,
FJ3343.obj,FJ3343,Right sixth costal cartilage,,FMA8194,Other,Other,,None,Others,,79.8×27.4×59.7,is_a,,,
FJ3344.obj,FJ3344,Right sixth rib,,FMA8175,Bone,Other,,None,Others,,119.5×189.9×127.8,part_of,,,
FJ3344.obj,FJ3344,Right sixth rib,,FMA8175,Bone,Other,,None,Others,,119.5×189.9×127.8,is_a,,,
FJ3345.obj,FJ3345,Right seventh costal cartilage,,FMA8248,Other,Other,,None,Others,,159.5×42.4×83.9,part_of,,,
FJ3345.obj,FJ3345,Right seventh costal cartilage,,FMA8248,Other,Other,,None,Others,,159.5×42.4×83.9,is_a,,,
FJ3346.obj,FJ3346,Right seventh rib,,FMA8229,Bone,Other,,None,Others,,123.4×175.7×135.1,part_of,,,
FJ3346.obj,FJ3346,Right seventh rib,,FMA8229,Bone,Other,,None,Others,,123.4×175.7×135.1,is_a,,,
FJ3347.obj,FJ3347,Right eighth rib,,FMA8283,Bone,Other,,None,Others,,119.3×158.1×136.7,part_of,,,
FJ3347.obj,FJ3347,Right eighth rib,,FMA8283,Bone,Other,,None,Others,,119.3×158.1×136.7,is_a,,,
FJ3348.obj,FJ3348,Right ninth rib,,FMA8364,Bone,Other,,None,Others,,113.2×128.1×135.3,part_of,,,
FJ3348.obj,FJ3348,Right ninth rib,,FMA8364,Bone,Other,,None,Others,,113.2×128.1×135.3,is_a,,,
FJ3349.obj,FJ3349,Right radius,,FMA23464,Bone,Other,,None,Others,,59.7×65.8×229.2,part_of,,,
FJ3349.obj,FJ3349,Right radius,,FMA23464,Bone,Other,,None,Others,,59.7×65.8×229.2,is_a,,,
FJ3350.obj,FJ3350,Right first metacarpal bone,,FMA24464,Bone,Other,,None,Others,,37.3×30.2×37,part_of,,,
FJ3350.obj,FJ3350,Right first metacarpal bone,,FMA24464,Bone,Other,,None,Others,,37.3×30.2×37,is_a,,,
FJ3351.obj,FJ3351,Right first metatarsal bone,,FMA24507,Bone,Other,,None,Others,,29.6×62.2×43.2,part_of,,,
FJ3351.obj,FJ3351,Right first metatarsal bone,,FMA24507,Bone,Other,,None,Others,,29.6×62.2×43.2,is_a,,,
FJ3352.obj,FJ3352,Right second metacarpal bone,,FMA24466,Bone,Other,,None,Others,,30.9×25.7×68,part_of,,,
FJ3352.obj,FJ3352,Right second metacarpal bone,,FMA24466,Bone,Other,,None,Others,,30.9×25.7×68,is_a,,,
FJ3353.obj,FJ3353,Right second metatarsal bone,,FMA24509,Bone,Other,,None,Others,,30.6×65×48,part_of,,,
FJ3353.obj,FJ3353,Right second metatarsal bone,,FMA24509,Bone,Other,,None,Others,,30.6×65×48,is_a,,,
FJ3354.obj,FJ3354,Right third metacarpal bone,,FMA24468,Bone,Other,,None,Others,,19.9×30.4×64.4,part_of,,,
FJ3354.obj,FJ3354,Right third metacarpal bone,,FMA24468,Bone,Other,,None,Others,,19.9×30.4×64.4,is_a,,,
FJ3355.obj,FJ3355,Right third metatarsal bone,,FMA24511,Bone,Other,,None,Others,,35.3×62.5×42.7,part_of,,,
FJ3355.obj,FJ3355,Right third metatarsal bone,,FMA24511,Bone,Other,,None,Others,,35.3×62.5×42.7,is_a,,,
FJ3356.obj,FJ3356,Right fourth metacarpal bone,,FMA24470,Bone,Other,,None,Others,,12.3×26.1×59.9,part_of,,,
FJ3356.obj,FJ3356,Right fourth metacarpal bone,,FMA24470,Bone,Other,,None,Others,,12.3×26.1×59.9,is_a,,,
FJ3357.obj,FJ3357,Right fourth metatarsal bone,,FMA24513,Bone,Other,,None,Others,,40.8×62.7×35.4,part_of,,,
FJ3357.obj,FJ3357,Right fourth metatarsal bone,,FMA24513,Bone,Other,,None,Others,,40.8×62.7×35.4,is_a,,,
FJ3358.obj,FJ3358,Right fifth metacarpal bone,,FMA24472,Bone,Other,,None,Others,,20.1×24.4×54.9,part_of,,,
FJ3358.obj,FJ3358,Right fifth metacarpal bone,,FMA24472,Bone,Other,,None,Others,,20.1×24.4×54.9,is_a,,,
FJ3359.obj,FJ3359,Right fifth metatarsal bone,,FMA24515,Bone,Other,,None,Others,,45.9×65.7×29.9,part_of,,,
FJ3359.obj,FJ3359,Right fifth metatarsal bone,,FMA24515,Bone,Other,,None,Others,,45.9×65.7×29.9,is_a,,,
FJ3360.obj,FJ3360,Right calcaneus,,FMA24497,Other,Other,,None,Others,,55.9×70.1×49.3,part_of,,,
FJ3360.obj,FJ3360,Right calcaneus,,FMA24497,Other,Other,,None,Others,,55.9×70.1×49.3,is_a,,,
FJ3361.obj,FJ3361,Right capitate,,FMA24446,Other,Other,,None,Others,,16.1×17×22.4,part_of,,,
FJ3361.obj,FJ3361,Right capitate,,FMA24446,Other,Other,,None,Others,,16.1×17×22.4,is_a,,,
FJ3362.obj,FJ3362,Right clavicle,,FMA13322,Bone,Neck,,None,Others,,135.6×92.5×46.8,part_of,,,
FJ3362.obj,FJ3362,Right clavicle,,FMA13322,Bone,Neck,,None,Others,,135.6×92.5×46.8,is_a,,,
FJ3364.obj,FJ3364,Right cuboid bone,,FMA24528,Bone,Other,,None,Others,,32.7×33×29,part_of,,,
FJ3364.obj,FJ3364,Right cuboid bone,,FMA24528,Bone,Other,,None,Others,,32.7×33×29,is_a,,,
FJ3365.obj,FJ3365,Right femur,,FMA24474,Bone,Other,,None,Others,,118.2×62.7×466.1,part_of,,,
FJ3365.obj,FJ3365,Right femur,,FMA24474,Bone,Other,,None,Others,,118.2×62.7×466.1,is_a,,,
FJ3366.obj,FJ3366,Right fibula,,FMA24480,Bone,Other,,None,Others,,35.8×29.7×384.4,part_of,,,
FJ3366.obj,FJ3366,Right fibula,,FMA24480,Bone,Other,,None,Others,,35.8×29.7×384.4,is_a,,,
FJ3367.obj,FJ3367,Right hamate,,FMA24448,Other,Other,,None,Others,,15.3×22.5×19.4,part_of,,,
FJ3367.obj,FJ3367,Right hamate,,FMA24448,Other,Other,,None,Others,,15.3×22.5×19.4,is_a,,,
FJ3368.obj,FJ3368,Right humerus,,FMA23130,Bone,Other,,None,Others,,100.8×49.2×307.3,part_of,,,
FJ3368.obj,FJ3368,Right humerus,,FMA23130,Bone,Other,,None,Others,,100.8×49.2×307.3,is_a,,,
FJ3369.obj,FJ3369,Right inferior nasal concha,,FMA54737,Other,Head,,None,Others,,9.8×36.4×20,part_of,,,
FJ3369.obj,FJ3369,Right inferior nasal concha,,FMA54737,Other,Head,,None,Others,,9.8×36.4×20,is_a,,,
FJ3370.obj,FJ3370,Right intermediate cuneiform bone,,FMA24523,Bone,Other,,None,Others,,20.1×20.9×23.1,part_of,,,
FJ3370.obj,FJ3370,Right intermediate cuneiform bone,,FMA24523,Bone,Other,,None,Others,,20.1×20.9×23.1,is_a,,,
FJ3371.obj,FJ3371,Right lacrimal bone,,FMA53645,Bone,Head,,None,Others,,10.6×14.6×25.5,part_of,,,
FJ3371.obj,FJ3371,Right lacrimal bone,,FMA53645,Bone,Head,,None,Others,,10.6×14.6×25.5,is_a,,,
FJ3372.obj,FJ3372,Sesamoid bone of right foot,,FMA45097,Bone,Other,,None,Others,,7.1×9.3×6.2,is_a,,,
FJ3373.obj,FJ3373,Right lateral cuneiform bone,,FMA24525,Bone,Other,,None,Others,,25.7×24.4×25.7,part_of,,,
FJ3373.obj,FJ3373,Right lateral cuneiform bone,,FMA24525,Bone,Other,,None,Others,,25.7×24.4×25.7,is_a,,,
FJ3374.obj,FJ3374,Right lunate,,FMA24437,Other,Other,,None,Others,,16.5×16.3×12.4,part_of,,,
FJ3374.obj,FJ3374,Right lunate,,FMA24437,Other,Other,,None,Others,,16.5×16.3×12.4,is_a,,,
FJ3375.obj,FJ3375,Right maxilla,,FMA53649,Bone,Head,,None,Others,,47.4×54.7×69.4,part_of,,,
FJ3375.obj,FJ3375,Right maxilla,,FMA53649,Bone,Head,,None,Others,,47.4×54.7×69.4,is_a,,,
FJ3376.obj,FJ3376,Sesamoid bone of right foot,,FMA45097,Bone,Other,,None,Others,,8.2×12.8×7.5,is_a,,,
